Names,Re,Re_err,VRe,VRe_lerr,VRe_uerr,VRopt,VRopt_lerr,VRopt_uerr,VRout,VRout_lerr,VRout_uerr,Vdisp,Vdisp_lerr,Vdisp_uerr,Rot2disp_int,Rot2disp_pgc
U4_21424,6.245795903637657,0.13898850411432895,347.76446533602325,41.970887927959026,41.970887927959026,347.76446533602325,41.970887927959026,41.970887927959026,347.76446533602325,41.970887927959026,41.970887927959026,28.639444800833694,14.914474546560465,14.914474546560465,12.143,12.143
U4_21533,5.8706441440405035,0.06451257301143411,132.47319760730906,26.526659256893026,26.526659256893026,150.724279147619,28.57216268065696,28.57216268065696,150.724279147619,28.57216268065696,28.57216268065696,107.18917484755633,13.871017879016666,13.871017879016666,1.404,3.265
U4_22575,1.633216446794454,0.0608112506785169,107.14138424081875,17.88826956824127,17.88826956824127,103.65192371695635,16.206380719295176,16.206380719295176,102.04353485853018,17.078844160047677,17.078844160047677,42.86374694890777,12.10957272161161,12.10957272161161,1.91,2.532
U4_25158,2.675536055477279,0.09555485912418853,193.42545117789348,49.367481971198046,49.367481971198046,219.33968677373323,23.675384920965783,23.675384920965783,219.33968677373323,23.675384920965783,23.675384920965783,35.439,11.865777049987077,11.865777049987077,6.128,6.302
U4_25264,2.2062849116847927,0.060803127487376166,88.11656594913909,18.433351913680465,18.433351913680465,72.52030085025055,17.099144468957544,17.099144468957544,72.52030085025055,17.099144468957544,17.099144468957544,48.133,12.570944355934442,12.570944355934442,0.856,1.848
U4_26264,1.4080379096703113,0.059375092576458906,89.1117317520126,18.187135940864696,18.187135940864696,70.57668032084169,15.986095485256394,15.986095485256394,70.57668032084169,15.986095485256394,15.986095485256394,33.895,13.188121397682083,13.188121397682083,1.697,3.01
U4_26875,2.0904456658987787,0.04319102615493344,739.6746304034046,182.27046181473594,182.27046181473594,703.1342714963561,113.89456238241131,113.89456238241131,703.1342714963561,113.89456238241131,113.89456238241131,287.85,16.40346310996553,16.40346310996553,2.049,2.672
U4_28358,3.8457014748662535,0.07795340827431595,391.3075768020034,63.251631098599184,63.251631098599184,399.50913620700493,63.22707536452972,63.22707536452972,399.50913620700493,63.22707536452972,63.22707536452972,126.993,13.414071455005748,13.414071455005748,3.106,3.314
U4_28931,2.963335973116328,0.06952107854818364,128.34599747422584,17.159795051073544,17.159795051073544,119.63103327832174,22.297820268903592,22.297820268903592,119.63103327832174,22.297820268903592,22.297820268903592,71.032,11.777636647477285,11.777636647477285,1.249,2.513
U4_30029,1.1829214935991519,0.02590339037078435,138.4206114012602,20.057488541500266,20.057488541500266,139.87031169524056,18.744180067531275,18.744180067531275,123.71204092413785,18.726267286553593,18.726267286553593,72.045,13.302670784470312,13.302670784470312,1.096,1.945
U4_31577,4.498911517648777,0.06079610158984832,440.8174092711178,30.327040682661554,30.327040682661554,297.3925321326487,50.55243642224394,50.55243642224394,297.3925321326487,50.55243642224394,50.55243642224394,209.1691835393063,15.168962818861415,15.168962818861415,1.397,2.269
U4_32491,6.162710182772435,0.10052099419829566,154.358442666425,27.371586186606756,27.371586186606756,163.46234486063622,27.285030025982408,27.285030025982408,163.46234486063622,27.285030025982408,27.285030025982408,65.949,14.49663333329501,14.49663333329501,1.976,2.479
U4_33182,3.1194039067968298,0.056277905534994344,121.04281735826174,16.58965469787094,16.58965469787094,119.40614298501345,23.03893400278595,23.03893400278595,119.40614298501345,23.03893400278595,23.03893400278595,12.505080967350832,13.280280023403122,13.280280023403122,9.519,10.418
U4_34173,3.8486750810048544,0.04800842096887553,143.61338173860034,18.501842608052282,18.501842608052282,163.00076483187073,37.84274524537963,37.84274524537963,163.00076483187073,37.84274524537963,37.84274524537963,52.127,13.316579628418102,13.316579628418102,3.045,3.138
U4_34545,2.7637971570149915,0.05775098537046249,159.44051265803878,26.38380863843159,26.38380863843159,183.38072303305043,43.3512054259525,43.3512054259525,183.38072303305043,43.3512054259525,43.3512054259525,55.40156856985188,12.749657701287514,12.749657701287514,3.363,3.384
U4_36227,3.1741736807513545,0.030742602234879936,87.9676476589277,20.33040682941287,20.33040682941287,73.42326979866286,16.093808911656726,16.093808911656726,73.42326979866286,16.093808911656726,16.093808911656726,33.47,14.29730156358185,14.29730156358185,2.156,2.808
U4_39208,2.571160456418722,0.08686352893306494,94.13883665926267,16.56284370221303,16.56284370221303,71.88116004142178,16.997890881852072,16.997890881852072,71.88116004142178,16.997890881852072,16.997890881852072,50.066,12.404796854443042,12.404796854443042,1.147,1.881
