Names,Redshift,Re,Re_err,Rgas,Rgas_err,Mstar,Mstar_err,Mbar,Mbar_err,Mstar_Re,Mstar_Re_err,Mstar_Ropt,Mstar_Ropt_err,Mstar_Rout,Mstar_Rout_err,Mbar_Re,Mbar_Re_err,Mbar_Ropt,Mbar_Ropt_err,Mbar_Rout,Mbar_Rout_err,VRe,VRe_err,VRopt,VRopt_err,VRout,VRout_err,PSF
E-zmus_z1_207,0.820057706060306,4.284553,1.2853659,12.132926114476913,5.051411933130424,28643778433.9351,13199897895.822628,61024336300.07873,43231546013.24178,9271674895.962149,3462829102.533551,14589246055.912285,7141358415.701651,17146739649.681461,8988289749.853022,9765204331.633982,9272181463.651457,16118323598.177706,14595282631.427872,20325328959.004814,17173677464.494116,82.86579470800126,18.031972935514773,129.32903879340313,25.361357099997548,158.17889170040468,35.28509442428515,4.125172000326944
E-zmus_z1_208,0.861795772915053,1.635211,0.49056333,7.986261825622154,3.369650038779521,2296309280.02967,1058207041.4883271,17469736476.923744,15346202436.075027,743289966.2354735,277607452.7226799,1169588055.0150309,572507133.5464545,1374616741.664517,720571595.3333272,835935650.0251203,743527576.5018562,1471884290.3680103,1172741890.7468107,2040337566.4705458,1390315958.5635087,81.38129056080807,21.322726456361096,108.29018577188114,21.25050649900948,93.2728850990789,19.721573703698464,4.1899741954906276
E-zmus_z1_21,0.839075627006777,3.1547704,0.9464311,12.215343576906449,5.118483085021207,31119339259.7451,14340709336.288063,65486767464.77501,46363060699.127686,10072986608.90632,3762106839.1354976,15850132991.531475,7758555889.314031,18628659957.961227,9765109687.984215,10387506063.78062,10073208790.49444,16855925158.55282,15852991863.50004,20793954290.09507,18642495159.90312,124.14050472206574,30.531909797590387,130.27980493001942,25.499315885039497,163.10085226090436,44.03774567775022,4.314238826621516
E-zmus_z1_219,0.976920281216369,3.3533795,1.0060139,12.794222138196096,5.333071934688961,26365149855.0193,12149838642.866035,66115837717.91809,47699458198.71787,8534107977.509583,3187359035.7460904,13428663380.532703,6573259325.488766,15782706929.937187,8273266264.538601,9047618999.35244,8535360867.440887,15042344788.686481,13444327595.094542,19186976365.89599,15855718746.59259,161.60339723909607,20.931006658181637,166.50038054677972,25.609658962450677,175.34085216658485,42.82857498097469,8.353860153283962
E-zmus_z1_24,0.823131685449468,3.9,1.1700001,31.0775324681547,13.603909337712004,13092728075.2733,6033515242.061429,39097625602.522064,29114845420.433857,4237971554.456457,1582817645.2107975,6668569646.768894,3264229372.1626105,7837569339.13501,4108439586.4873357,4297664963.271783,4237988735.1987634,6870179924.374832,6668821595.311834,8299495240.734152,7838982490.800594,159.0437352414636,31.986892941447994,139.37044474472566,20.54820954284617,138.3600547351517,28.73689640484078,5.605699662994805
E-zmus_z1_35,0.804665061344033,3.724687,1.1174061,18.52942426242758,7.754509116934596,24267787452.7229,11183312190.194883,55039681772.078415,39189730642.76048,7855214919.529912,2933802914.277139,12360405705.446444,6050352908.422246,14527183775.191635,7615123323.06345,8018999263.580292,7855278870.554529,12898142930.346134,12361282959.921083,15719866391.551224,14531748041.307165,157.17342148878512,23.87749698134653,195.84010648451385,19.687730862834517,223.56448395427316,26.709486317635204,4.256017398626219
E-zmus_z1_49,0.981514334591861,5.3665767,1.609973,57.77503118756096,23.283977496082535,19276588701.8452,8883220599.928663,50375331715.34755,36588504875.164925,6239618979.001165,2330402488.9529033,9818219210.795744,4805966132.194064,11539352204.070316,6048907446.902483,6283988342.640987,6239627398.930636,9969825004.716768,9818346885.302761,11891424928.293325,11540096675.863546,131.55510260326184,28.706986641363,133.90412564286032,24.57170164889257,120.15656980245738,22.48201505988502,4.506558583636666
E-zmus_z1_53,0.8321640402943,2.7186131,0.81558394,8.73327205059252,3.7437266460767304,4375522559.44983,2016369843.0644376,22241625916.967422,18394098152.661797,1416308353.478411,528969556.25027686,2228601767.40443,1090888720.580321,2619275467.838026,1373019437.5767577,1635214683.8934932,1416847016.9942482,2916807955.4125204,2235016408.8388658,4073099654.703528,2647580790.0775104,88.32219922244998,25.25964448039909,105.38533183031178,25.572955381663427,93.78853310537636,23.966401412072766,5.846652033329187
E-zmus_z1_55,0.885166989432031,3.5452166,1.063565,22.31015785428163,9.599804489034078,11403293429.7909,5254973930.779217,36060198501.04876,27166119869.037865,3691120208.4646716,1378577064.6234581,5808083388.115077,2843025947.53549,6826239912.465549,3578302549.097311,3778679612.005418,3691160179.1378684,6099917189.830511,5808648984.011773,7484741226.844706,6829284059.292984,108.11179467403332,19.88396156226248,124.75045413119142,14.881894966123186,139.82150367684565,18.154605746096717,4.384588179546289
E-zmus_z1_58,0.847670670999728,1.9201423,0.5760427,27.342010368520828,12.148251738744303,9141772090.08257,4212798198.194732,30998224846.879356,23691275272.91645,2959090714.506049,1105175221.5120723,4656214008.808176,2279192009.1292653,5472447928.855018,2868647253.1970286,2973093401.149551,2959091574.5872145,4704744094.901682,4656227453.145862,5587045391.445849,5472529194.828981,57.69144881314584,20.34615639866915,129.48884964160396,29.95312995317113,172.77559843826586,32.42540180689866,4.332141184704074
E-zmus_z1_70,0.858493851984656,2.591769,0.7775307,23.234880372247805,10.635325762396295,29446237975.4397,13569694919.557468,62920129662.79988,44582309895.33122,9531422191.632435,3559840754.1331115,14997965866.670744,7341424591.091225,17627108008.5318,9240097970.20402,9591632049.560081,9531430260.407843,15202594779.3907,14998086588.683542,18099366484.810795,17627801367.159897,86.2112052074679,21.382026379461077,135.31080445190622,9.31634446021967,171.53135937053048,15.832602757612694,4.344904040907569
E-zmus_z1_86,0.840728362224191,2.1174657,0.6352398,10.870820226543849,4.536430985664342,5984529200.58775,2757847557.8745394,29042583768.39472,23822016501.6451,1937126042.2649167,723486969.5768685,3048123320.6555033,1492040142.809186,3582459079.7289295,1877918527.537145,2092333635.8453116,1937538534.4773123,3552938087.199638,3053668034.4893503,4689852771.175448,3610494099.269868,98.8274385160018,24.35872388466085,95.94680132383304,24.07149199470837,105.81066518489432,23.05747495476565,5.643631633763814
E-zmus_z1_97,0.977331529192195,2.8215117,0.8464536,7.941554312682968,3.296499682987741,14894636359.8261,6863887723.422166,48288402026.96639,36564925512.3449,4821229375.879956,1800655514.6688929,7586342537.456489,3713474311.523102,8916227739.565403,4673870354.069385,5582287027.786753,4826215917.122941,9878144566.46199,7642393562.0725975,13528543908.38502,9147008389.478394,119.57922102958273,23.17963139320986,132.54345874405942,24.419509510621744,118.75379521724754,24.34658920717842,4.5062111843889765
E-zmvvd_z1_19,0.982660149858909,4.895118,1.4685354,8.773307605484655,3.742923124010492,15886584826.9011,7321006832.673319,43436884220.91777,31802556094.790237,5142312145.092116,1920575122.6341767,8091575472.919955,3960783194.578085,9510027965.6796,4985139369.414842,6152425873.669329,5146518888.722295,10978919157.410847,8131647714.171072,15016605695.800598,9650606103.59216,82.47845221881748,19.58235278441249,96.56680940393574,15.929288101023362,96.56680940393574,15.929288101023362,5.893220907618146
E-zmvvd_z1_58,0.834728628833586,1.2108119,0.36324358,7.127270655580072,2.9853230518041043,7889154293.72312,3635554974.065954,31238557824.97525,24646164016.646065,2553632160.791569,953742634.9264206,4018213359.304058,1966894079.895377,4722605819.711791,2475581382.2672153,2660610739.1832976,2553747683.972254,4371546471.405334,4019816123.6721163,5511531816.544541,4731027686.494223,107.0417225963895,29.55252659298536,112.2719314005771,25.636330140499396,120.43803067324428,25.05880346701852,5.852375221279927
E-zmvvd_z1_73,0.890048200568837,4.6029487,1.3808848,13.378725862218449,5.585099300943003,53092153360.3389,24466430119.971844,97945050822.43028,69502224131.1933,17185343987.31559,6418463329.637778,27041631075.268826,13236734497.299639,31782026704.694996,16660080539.982986,18013541285.3268,17186667636.941196,29571494059.921726,27056980611.629444,36956905576.097984,31848051149.11357,206.24911565767587,30.019019699582024,207.79604692855855,41.46817612027052,245.4637555774677,48.05779056518914,4.395756044181254
E-zmvvd_z1_77,0.837461575294847,3.148276,0.94448286,9.143698166191786,3.808812344027185,25646610095.84,11818714329.880184,58214595494.82867,41453857267.53038,8301524589.033131,3100492670.303957,13062686755.912424,6394115703.30994,15352574634.122622,8047791693.793525,8818277509.237616,8302274434.066707,14658085751.008959,13071496833.377893,18655796615.594185,15391125154.716501,118.3194447039922,19.140287235527985,115.4157344458116,14.432319378825358,117.0852293890424,24.82646072077982,4.311620391227224
E-zmvvd_z1_83,0.832684902443552,1.4549465,0.43648398,9.602917371611689,4.0355684699525405,1892474267.29787,872107957.2801244,16228781301.417982,14460676271.493889,612573030.3294169,228786672.30308715,963901211.698414,471824517.08364135,1132873012.1943026,593849971.9669241,662289980.327582,612657869.8876054,1129735977.8069947,965097718.572466,1507386982.9499273,1139270508.5572388,76.30529015519924,29.62623316102301,76.63057259336426,25.309362291154887,77.15552607785943,24.08006418374012,7.172892924874885
S-CFHIZELS-SM14-104965,0.807194468895849,2.9492457,1.3595351,15.243309879982663,6.359516288243087,12735906827.1507,5869081487.166222,37870137086.6539,28176814111.030903,4122472455.195002,1125090761.3794522,6486828505.360296,2961263153.4536676,7623968991.082322,3919734135.237016,4247981543.502325,4122497120.804212,6899956734.356499,6487454836.550714,8542946007.886241,7627845032.194114,139.53656275121295,21.59600621454288,148.4387625325505,36.00543554816028,158.7833097407618,26.962620260206045,7.382383393387082
S-CFHIZELS-SM14-107086,0.806315500287334,3.730886,1.7198534,23.973153259636753,10.207056207081301,22963093588.1878,10582070777.96673,52275156312.34256,37235744766.08001,7432899917.386388,2028561142.027247,11695880951.44992,5339216479.098442,13746167888.292572,7067358709.009665,7521362934.624617,7432905772.202386,11992481763.418066,11696038209.535307,14420039256.399794,13747207052.26589,97.87386706684433,15.44359511653373,109.66857637840556,15.355828842619657,96.62955692941972,11.292236969851118,4.05448223077999
S-CFHIZELS-SM14-117442,0.807887161312526,2.0932713,0.9649504,13.295838648351108,5.5278213151960855,10399923544.0735,4792591494.964746,33661377741.34703,25480456453.80845,3366340452.1128006,918729856.0694458,5297033137.479107,2418116807.8171873,6225602596.32348,3200787809.03601,3442266660.32157,3366350239.150478,5550867099.821566,5297291376.05502,6800390141.896554,6227272360.736371,103.30245215618508,13.802324206511129,103.41930176569257,10.054447964894488,109.18623417834252,10.928106645442176,7.384488648818562
S-CFHIZELS-SM14-118544,0.804719591418289,2.9401493,1.3553419,10.289430319705993,4.284035823572912,7745157732.42143,3569197111.714945,29673942106.15049,23256376596.7442,2507022063.3979926,684207673.3976796,3944871035.808541,1800849393.5164177,4636406593.140331,2383729679.672936,2747340338.5851426,2507189758.7790394,4705432289.560232,3948689888.9830537,6254886341.918037,4657255442.954242,122.2424463844524,25.50793126960389,106.34560565127924,19.188286932072057,109.45006827644634,19.92566544637387,4.0518037803396405
S-CFHIZELS-SM14-138499,0.821986949852993,2.1297607,0.98177123,11.615302690407141,4.824759045210669,10790225303.8925,4972454057.093318,37834248040.81879,29117144913.33496,3492676823.4372077,953209086.4332149,5495827036.935782,2508866990.764569,6459245049.460884,3320911097.243857,3647857334.6457562,3492754559.307656,6003944504.249074,5497794926.452115,7582495442.777474,6471352760.929063,105.3777095733754,24.72986493178073,121.32207120691756,21.989734569230595,134.48778237713228,20.772097379389614,3.865917845109924
S-CFHIZELS-SM14-139428,0.807658416279076,3.7371938,1.7227613,18.232927685005865,7.641033672004525,3917692578.25506,1805388284.910166,21788345720.828423,18295041920.69212,1268113842.3020022,346089178.3132306,1995413458.7170916,910914215.1807827,2345209268.4547486,1205749500.240584,1375839993.6226447,1268181455.8698406,2347115487.5458817,1997082518.4664297,3120243124.9566593,2355177291.347602,83.51613084452197,25.12237567248837,92.22230851248617,19.688677677603646,84.92017520150003,18.98462281770248,7.383793845402721
S-CFHIZELS-SM14-145965,0.819211656706864,4.7825093,2.869506,13.696000188370585,5.731270422390088,10790225303.8925,4972454057.093318,35459517203.046906,26925878349.91548,3492676823.4372077,640289590.3038883,5495827036.935782,2329587675.8821487,6459245049.460885,3255821807.7298083,3893759389.2353888,3492797630.5169187,6731885910.086463,5501457432.521559,9013438542.43237,6493425011.410404,160.3161665945132,23.531743332239724,208.40753202299112,39.48265132394429,233.28689152111147,23.880233462731304,4.731429315204964
S-CFHIZELS-SM14-148830,0.813597441853921,2.1080093,0.9717443,17.879913230056513,7.508616325624143,12162705134.4898,5604933241.700369,38017088600.52952,28572373730.538605,3936933394.542627,1074454064.0942616,6194877478.257395,2827986328.062892,7280838973.739042,3743319661.1093235,3991510991.290031,3936939456.5645247,6379621494.645416,6195043365.950701,7705212919.16346,7281957102.331921,110.8475129114196,30.31124193985201,139.95384259684988,24.15112529568284,146.3750470788963,21.159449060274216,4.066567765379363
S-CFHIZELS-SM14-159913,0.817644399892333,2.9499652,1.7699791,14.370368196099788,6.038845370195149,2612342630.12998,1203844530.0138156,18551525883.591194,16151838805.67822,845586473.1425519,155015886.91245654,1330554539.1372962,563999486.9037899,1563800636.774063,788243246.8929521,944936907.5809729,845615660.5482116,1654433452.9439418,1332125508.0024202,2276302905.9451847,1574969951.7649343,91.64445493241531,22.07483088131921,106.99786776869396,26.511459429198798,142.95327925476474,17.194780595043547,4.728473794501786
S-CFHIZELS-SM14-164290,0.816475811844697,2.7790155,0.0,6.553289230638442,2.730193909972109,9840798965.20449,4534930398.711747,33418089171.998795,25548579956.016502,3185357997.805252,1717451086.3742602,5012252060.993604,2702458484.498855,5890899421.331506,3176199227.1695213,3714002908.653995,3191514364.973988,6599846392.451953,5044113799.162228,9080997286.677122,5988341774.652507,100.51807300768144,27.31485065218903,108.7857866743512,17.959677803531033,119.02362750187272,33.30446257470486,4.726262429254591
S-CFHIZELS-SM14-216212,0.811673943596318,2.7626717,0.0,13.681680526601038,5.778063188563522,2094258215.21572,965095951.7123132,16341995841.61519,14400831397.621382,677888266.8870906,365497360.48750967,1066676607.5176754,575120567.1869495,1253664926.166559,675939153.7395732,756844952.8489351,678464708.4384613,1325427226.3466868,1070363953.0271024,1826343769.7759209,1267856688.5197062,39.641586576862615,18.86867617859292,56.5815120221376,15.165742319072471,71.99258066128603,15.437526090658636,8.0464451982399
S-CFHIZELS-SM14-228100,0.816892455225771,2.1381419,1.2828851,8.821590810240187,3.68060583765525,1945495621.74572,896541761.1731428,16431592929.231306,14616154364.817474,629735457.4902705,115445324.20246524,990906782.490743,420028570.32665485,1164612657.2515233,587030112.6767713,753016258.6914104,629795941.2328852,1386693820.8081665,994021296.7910736,2020379734.9917035,1185586488.5346289,68.45185000516899,24.01119751536809,65.52803838135662,21.434010045115237,58.3645935734857,14.894221550387178,5.867493299199492
S-CFHT-NBJ-2048,0.815117006390714,2.6084435,1.5650661,6.379513656051432,2.648473002098613,1358408841.45771,625994857.8146129,13612359038.724487,12329013343.23412,439701947.24293596,80607705.86881696,691883610.1969751,293277718.510551,813170748.266428,409883673.88408023,685902454.4090449,439952416.6535317,1438553139.1612399,702504056.7230333,2329595566.9898043,869928904.9854822,71.08946652798217,26.2129603678237,64.52952426574691,20.6016095838,50.92833507576732,18.60872674718158,4.578056062895965
S-CFHT-NBJ-956,0.808736768238226,3.7420652,1.7250068,24.382581272493308,10.375341618505555,7194991691.41558,3315664373.9242306,27553286455.21623,21592315094.248974,2328939388.908318,635606004.3318595,3664652845.9369054,1672928686.2862701,4307066178.397872,2214404906.6519074,2389818408.365769,2328946984.550743,3868797363.1736193,3664853973.016649,4770951287.126306,4308371848.182121,71.90450141307804,21.447401242939605,121.87422931892532,26.70782982589133,155.2729817183507,34.94856655112167,4.566201652649058
S-NBJ-CFHT-1739,0.803848965861688,2.082567,0.960016,17.03760110886347,7.223809507001491,27103820905.7648,12490240048.73954,60555180463.416,43053577829.80452,8773207642.84763,2394353024.990287,13804893553.467499,6301989050.699375,16224890220.21443,8341751644.102396,8849132590.328718,8773213252.251963,14061404304.283861,13805046868.996046,16812805014.702251,16225922491.214016,189.95201703236955,70.25101794246132,199.21316193533085,39.12047325984948,224.80974602351355,44.66974877513434,5.93002442337541
S-NBJ-CFHT-1745,0.817216931756771,2.1171663,0.9759654,10.698465657491433,4.469246732883745,4977719809.20375,2293880096.407258,24383748761.666637,20034262007.93948,1611232955.8956006,439732084.805196,2535321213.3433447,1157384284.9693959,2979762806.5842123,1531994429.084974,1721949316.6847417,1611291718.725745,2897661213.2590203,2536785215.0036163,3780428863.7983294,2988604016.9604464,127.56135186250933,21.001429159151822,136.26418426511358,20.97380309730473,135.7043042416878,20.42012796452695,5.962460543590406
S-NBJ-CFHT-1759,0.803153783509892,3.1302242,1.8781346,10.707601075215972,4.47922751240659,21728504991.9023,10013135940.968803,54829438827.64909,39595451127.39101,7033277216.721305,1289364975.7249537,11067063183.89962,4691140163.687963,13007118419.52928,6556317323.073298,7473585811.05364,7033375784.892383,12444156950.000116,11071924974.277035,15898359812.966867,13038532588.334356,296.3145474260102,52.68960102315668,336.3925063968792,42.785329179790914,349.47677871718747,44.2335412641179,5.928307526865531
S-NBJ-CFHT-1770,0.772521048986929,2.0013447,0.9225744,11.99163250796929,5.027537991477592,5457953574.25342,2515185978.918627,25487524027.788494,20759887999.98283,1766679324.6026466,482155899.82655066,2779920527.600234,1269044815.377247,3267240359.8436456,1679796116.6999886,1849566218.6131792,1766709601.6994917,3054683212.276139,2780701890.563539,3883340353.9778605,3272156753.4566007,67.62017642540776,19.14318532986177,85.56656818347915,20.936832286478523,97.72245736691272,23.00696044217185,5.8496066040110595
S-NBJ-CFHT-1774,0.812180396215924,2.7643955,0.0,4.70055186780812,1.965016200301962,5875296753.88813,2707510024.83324,26723373556.25216,21660134309.45241,1901768705.0258625,1025377596.7190133,2992487537.6227,1613461022.5891979,3517070348.6585503,1896300602.732951,2802246692.5759654,1936013025.9533098,5515688322.547045,3138359494.892855,8229911875.464886,3876247631.81766,98.09883912800969,27.349406540895743,89.65842205310608,21.715008211847657,77.15581241259329,19.88781333010419,5.9503682624303496
S-NBJ-CFHT-1787,0.813092849825738,3.762009,1.7342005,52.82679304760315,20.91895892792452,18240233531.1293,8405637571.948986,46937175224.14952,34003243695.31142,5904162250.001913,1611343278.3492928,9290368437.834219,4241090328.167931,10918969235.466776,5613802527.334039,5925582538.1061125,5904162806.732304,9364418530.821863,9290384525.127409,11093307454.54684,10919084825.337547,211.24769157428148,67.10129994495298,208.62643488889896,42.10579369613049,209.77376193341703,46.83571865454088,5.9525704257572
S-NBJ-CFHT-1793,0.815569883994844,4.528201,2.0873976,7.702569416195131,3.246857016252382,7465001516.2255,3440092864.620046,28959980409.064888,22754348271.063705,2416338588.70758,659458652.0697154,3802177990.5595427,1735709445.221678,4468699469.185612,2297505910.116636,3268393675.045253,2418573440.2769012,6216099299.707654,3839426678.268982,9030160580.305346,4613965757.616159,105.7072750729931,23.16538420610916,77.46850462796502,16.607235641782648,77.46850462796502,16.607235641782648,5.958523072122908
S-NBJ-CFHT-1795,0.80894638625275,7.21296,4.327776,8.686107297800431,3.6173325495167923,5559426852.60215,2561947858.342005,24951788219.18567,20173519928.401066,1799525104.69576,329895264.85477304,2831604303.51493,1200269001.347054,3327984297.2839656,1677490777.0690615,3153481357.93864,1802075403.825317,6378934469.554079,2903355394.3413067,9523941815.50024,3585335173.2097507,97.87076832074092,16.658619861720815,82.01902249789802,15.56054377294326,82.01902249789802,15.56054377294326,5.942522127882547
S-NBJ-CFHT-C343,0.809067505681362,2.0962715,0.96633345,28.660370418523904,12.162601748764288,10691297668.4087,4926865284.980968,33834787464.145718,25493625982.9767,3460655039.8395042,944469835.6638895,5445439843.111771,2485865047.399029,6400024984.841558,3290464111.462211,3477021662.4882913,3460655430.158492,5502077866.086644,5445451122.854562,6533532784.905319,6400106048.885159,99.62621942372732,37.4322394258832,109.84801239023324,36.03529206110078,145.4468131829508,36.6987036279601,4.566820864892049
S-zvipe_z1_1056,0.840075939912878,3.0692112,1.4148365,11.522837984028117,4.839958581236422,18751236277.1562,8641122708.366913,47694451699.96639,34486498531.06192,6069568198.209231,1656485273.8265994,9550639435.748413,4359905070.183891,11224865717.196817,5771074003.25039,6344578025.588854,6069663021.150625,10428305359.763678,9552872973.719166,13110094980.651514,11237569286.699375,125.12413048678016,20.672351338462715,143.7102444192314,24.46494157447827,140.57892174055667,26.085282715769893,5.052963143600825
S-zvipe_z1_1066,0.974059760198326,1.2744509,0.5874928,10.218092672256962,4.2577996462778245,13584088880.6634,6259948792.932444,42166974764.73422,31646624404.18533,4397019623.29635,1200019302.2733166,6918836339.363282,3158476504.974173,8131707761.672876,4180779415.506346,4472958345.720013,4397033386.242283,7174357054.28546,6919209037.296522,8714574916.905643,8134188603.234683,158.77078861897766,21.39593741568282,156.16292221109373,23.5739791103495,152.92829090139978,29.4600621170498,5.26648081756539
S-zvipe_z1_1069,0.815069607874968,2.111762,0.97347414,12.168316681308998,5.0768927426676065,20185052168.6848,9301867358.84092,49465027822.70105,35563370275.49992,6533678575.182671,1783148795.2597342,10280930409.358427,4693285896.271916,12083176636.41863,6212360008.245368,6653873628.331721,6533694018.728918,10679528903.318855,10281332131.109625,12977420120.624598,12085732931.18177,196.276310395662,35.996183767345926,187.707898451722,31.669762882086918,194.54177408105016,37.6313584734552,5.00414613757364
S-zvipe_z1_1070,0.799530419000244,5.798157,3.4788947,6.865656106146292,2.8547585909386433,6745752739.6155,3108641815.4910145,27560752264.852776,21880799465.733837,2183525699.1152663,400291482.35874677,3435840239.3589025,1456394284.5331879,4038142741.3318377,2035450443.8965893,3702405751.564715,2186423612.7077403,7385080281.950219,3516642962.976751,10885304217.627436,4326464992.474536,113.56476732053812,23.983584284501312,149.84306818525667,44.10777763606678,149.84306818525667,44.10777763606678,4.972214640544096
S-zvipe_z1_1172,0.80835085229105,3.7403374,1.7242104,9.924441028776938,4.147216264692039,10593277027.6157,4881694482.772212,34238671079.446987,25909885720.51581,3428926840.4113903,935810693.0333675,5395514612.388959,2463073983.475872,6341347865.415815,3260296268.6402483,3838548421.9349613,3429247030.011758,6652530158.024444,5402238701.681647,8927136909.303411,6375043102.190246,90.86566664459478,27.57558804030703,82.20101966413743,21.192552537146835,74.97362897284552,21.39086668708808,8.035525503481317
S-zvipe_z1_1304,0.973408140737678,1.2737037,0.58714837,14.404595625801823,5.990180681091088,29993697066.4257,13821980214.94272,67977137396.9987,48397971063.45175,9708628656.281233,2649645105.781694,15276805315.256842,6973922791.383087,17954827988.758537,9231169807.146828,9763010559.651196,9708632204.69489,15462683996.742369,15276905488.649359,18386644605.59231,17955528144.871372,120.6607627956869,25.114877581579783,130.90479971043936,20.646542537070204,146.99188303135446,18.362339251629283,6.169558729027569
S-zvipe_z1_1315,0.819721297233708,2.99501,1.3806314,20.254504774372514,8.49174503649084,12275247848.8879,5656796243.727142,37283285395.52413,27858277974.160465,3973362228.8954334,1084396120.0635316,6252199292.694031,2854153979.6099477,7348209297.375064,3777956973.5301156,4049051903.3283386,3973371777.9672384,6505801161.693725,6252453264.042759,7923923089.440351,7349866189.953528,144.042678511295,23.910504920998324,176.178972726422,19.57739297232148,163.39266405900614,22.088736267474548,7.419892031881637
S-zvipe_z1_1318,0.924631081743153,3.1471405,0.0,15.459301152223324,6.5104206340713535,13836617478.6864,6376321418.749493,39889768339.947,29499468690.996685,4478760342.950446,2414815484.4479365,7047457703.3781395,3799781342.3743887,8282876439.868958,4465882688.777273,4625180926.384992,4479110689.996594,7527010785.237801,7049737588.1583805,9343529905.956417,8291867795.631429,103.46795293885236,26.374289242223995,108.32635135998196,20.38896806265396,144.22014957911114,21.854710986577025,7.690719788880116
S-zvipe_z1_1322,0.841009956245498,2.5947118,1.5568272,11.77968633939886,4.897843086722856,21331943555.4679,9830388735.238665,52001360230.82848,37358599211.70164,6904914657.17366,1265833010.858901,10865081019.22915,4605523297.711853,12769728798.557049,6436659617.142632,7115888041.504119,6904931421.476118,11549687388.05551,10865984007.52204,14268017297.842579,12776185301.236698,69.75434709288642,20.95096962795651,96.67156885214138,11.01155688291338,126.59246823896436,10.906759860220022,7.48096128735597
S-zvipe_z1_1530,0.818540738003603,2.990567,1.3785833,9.084681586842908,3.776449717689509,10496155065.9465,4836937818.408526,34487547245.80865,26186946555.418503,3397489533.495621,927230942.6427662,5346047109.367565,2440491875.632987,6283208713.318648,3230405013.141432,3734096817.800238,3397730777.8630934,6394568827.933154,5351329210.034763,8475648761.198,6310861885.246918,75.58082810693259,13.338244538692951,89.23311809927445,11.588633825849294,101.99446320057532,13.92891823529382,4.730165539058505
S-zvipe_z1_1531,0.927871857484921,1.214008,0.55963004,10.292380132911745,4.3070760977591505,93117182123.2154,42911143835.58313,145815915199.65292,106995168463.01834,30141003983.319237,8225977361.449239,47427733221.79176,21650949874.7091,55741810825.03918,28658705051.833466,30265767513.131813,30141009760.794163,47848897643.94416,47427891716.57707,56706134420.1366,55742882494.16674,76.90090855273442,13.342907880131987,95.08674020645834,13.609781003325626,117.08257045028462,15.869160563173285,4.909733166982888
S-zvipe_z1_1532,0.862062274451339,2.934177,0.0,9.017880270658864,3.760786234000827,5875296753.88813,2707510024.83324,26388158245.639587,21337680251.75249,1901768705.0258625,1025377596.7190133,2992487537.6227,1613461022.5891979,3517070348.6585507,1896300602.7329512,2200473559.646924,1905528505.8703878,3920384850.250992,3013647695.896314,5451191894.309143,3587571973.012402,75.4897386635689,21.27899354954671,72.78997435176619,16.52017880614737,75.13555069173498,15.512881517283978,4.807820320245026
S-zvipe_z1_1538,0.85539311491924,2.8297935,1.6978761,10.721314174898716,4.474263235066305,7816824443.48696,3602223245.8465257,29362914499.23357,22920225589.43603,2530219786.680031,463848781.2642758,3981373317.9416223,1687636570.6831515,4679307722.229282,2358633588.960678,2724921313.371101,2530249857.540641,4604589078.381639,3982912409.871124,6022477351.850586,4689685688.948956,74.97755361492496,25.14807501847189,102.2772097873722,23.59270435362987,129.23478054533666,22.751705885635914,4.796476680074385
S-zvipe_z1_1540,0.853700713099907,2.2117953,1.0195873,45.740872320347954,19.879308534895507,8337392296.31899,3842116265.584788,30464643212.03028,23645873707.468822,2698721854.376153,736525697.1725359,4246516148.566467,1938551586.9603097,4990930068.530131,2566001899.1874237,2706257157.553497,2698721985.893732,4272827163.3230934,4246520038.348307,5053608230.649741,4990958792.190437,74.41597692941708,25.86385596301039,103.95914497067768,21.15283325476095,135.73984445662805,26.97984792019069,4.79356680422889
S-zvipe_z1_1542,0.81554447116842,2.112905,0.9740011,10.301830512813263,4.279083739471025,40274474332.4172,18559665590.97567,78986562047.84116,55862859021.34986,13036402773.3699,3557849380.383274,20513153219.759663,9364336443.686098,24109107235.92218,12395287890.401672,13282912250.159527,13036448137.287287,21316031485.385593,20514288275.087284,25873481533.275166,24116013180.197426,184.18958931704927,25.0344106856787,200.0007450937823,27.65068873026241,200.7331689865252,28.378340314948773,4.7244953244616195
S-zvipe_z1_1543,0.84299241666248,2.1840549,1.0067996,16.20112386745808,6.748083785098817,31407289585.9138,14473405339.130783,67447167418.627686,47804713505.36881,10166192950.959978,2774521721.8554564,15996795840.849512,7302601220.81404,18801032792.300926,9666231585.956173,10270487702.217155,10166203266.178688,16346737523.299166,15997073423.508764,19596701328.74156,18802868036.30987,118.44834280697204,24.575207128335403,134.3547384597254,19.76298396051962,137.939502940059,22.175054698432103,4.774858116425314
S-zvipe_z1_1575,0.993940045810605,1.3005438,0.59952104,13.364180121461567,5.5735026490092405,30271231713.9705,13949876365.885023,66962265188.21892,47566578675.46615,9798463558.137348,2674162554.696411,15418163106.841873,7038453200.299325,18120965789.19547,9316586739.016695,9857978446.277105,9798467353.384262,15620972498.886734,15418269321.55516,18590462324.393425,18121700713.707222,123.15165395210327,20.028522965758544,122.26584775384,18.668747543302786,120.7628567212804,20.43955540893219,4.077077561430577
