Names,Redshift,Re,Re_err,Rgas,Rgas_err,Mstar,Mstar_err,Mbar,Mbar_err,Mstar_Re,Mstar_Re_err,Mstar_Ropt,Mstar_Ropt_err,Mstar_Rout,Mstar_Rout_err,Mbar_Re,Mbar_Re_err,Mbar_Ropt,Mbar_Ropt_err,Mbar_Rout,Mbar_Rout_err,VRe,VRe_err,VRopt,VRopt_err,VRout,VRout_err,PSF
E-zmus_z1_125,0.997852821,2.5132022,0.75396067,10.63378706,4.459044697,12619162838,5815282414,39125057342,29356527625,4084683715,1525567032,6427366839,3146161907,7554083700,3959836940,4302251801,4084962232,7127206434,6430977132,9070530666,7571648747,140.3102329,43.52808307,146.9842367,26.25132788,143.7037791,25.98036726,7.540239185
E-zmus_z1_127,0.895530604,4.0246596,1.2073978,12.69516875,5.333736846,12275247849,5656796244,37029673157,27630839330,3973362229,1483990213,6252199293,3060418353,7348209297,3851917962,4284314249,3973785459,7228301949,6257319576,9406770293,7371342631,71.94291297,14.92203568,94.50697468,17.54152481,94.50697468,17.54152481,4.45140242
E-zmus_z1_146,0.862010423,3.146733,0.9440199,14.20971986,6.069937459,32887446455,15155505279,68883091292,48757261834,10645303391,3975858386,16750689843,8199373663,19687084349,10319933823,10906384013,10645466756,17595762322,16752858283,21531199519,19697938856,136.5466492,31.05412056,149.7147594,23.20906833,141.9710212,34.25255727,6.723222325
E-zmus_z1_166,0.975108116,2.4559138,0.73677415,9.395781364,3.901895819,29176318343,13445307992,65739671787,46777519891,9444052186,3527209367,14860486660,7274129239,17465528709,9155398391,9842487966,9444569288,16122619089,14867010328,20153259190,17496316909,159.1041187,28.42419754,162.8667282,27.98781001,162.6653029,26.9515782,4.552723369
E-zmus_z1_176,0.958846289,3.3691907,1.0107572,10.72397212,4.481048983,9931856852,4576892559,36279728923,28157630284,3214832431,1200690865,5058630925,2476172959,5945408497,3116572326,3629657444,3216513403,6341373208,5078475879,8604671538,6031957093,125.2926676,24.81858056,125.8189985,26.23789896,100.3929731,24.57647646,4.533768287
E-zmus_z1_189,0.840015761,3.1578732,0.947362,10.91846179,4.57973307,9226361812,4251779637,32594757577,25123846698,2986471474,1115401504,4699298418,2300281592,5523085031,2895191128,3252531189,2986962928,5539326535,4705324730,7305905088,5550623752,87.40372593,20.50471794,96.350653,20.1393452,99.18873798,20.15061401,4.157024094
E-zmus_z1_190,0.813877778,1.4539032,0.43617097,8.907415415,3.805741163,5559426853,2561947858,24660216059,19893400294,1799525105,672095161.2,2831604304,1386055255,3327984297,1744523317,1866898428,1799562871,3056258667,2832134777,3835173753,3330814054,67.42890738,25.94359383,90.73721121,21.58723303,120.8889256,19.97911572,4.322727282
E-zmus_z1_207,0.820057706,4.284553,1.2853659,12.13292611,5.051411933,28643778434,13199897896,61024336300,43231546013,9271674896,3462829103,14589246056,7141358416,17146739650,8988289750,9765204332,9272181464,16118323598,14595282631,20325328959,17173677464,82.86579471,18.03197294,129.3290388,25.3613571,158.1788917,35.28509442,4.125172
E-zmus_z1_208,0.861795773,1.635211,0.49056333,7.986261826,3.369650039,2296309280,1058207041,17469736477,15346202436,743289966.2,277607452.7,1169588055,572507133.5,1374616742,720571595.3,835935650,743527576.5,1471884290,1172741891,2040337566,1390315959,81.38129056,21.32272646,108.2901858,21.2505065,93.2728851,19.7215737,4.189974195
E-zmus_z1_21,0.839075627,3.1547704,0.9464311,12.21534358,5.118483085,31119339260,14340709336,65486767465,46363060699,10072986609,3762106839,15850132992,7758555889,18628659958,9765109688,10387506064,10073208790,16855925159,15852991864,20793954290,18642495160,124.1405047,30.5319098,130.2798049,25.49931589,163.1008523,44.03774568,4.314238827
E-zmus_z1_219,0.976920281,3.3533795,1.0060139,12.79422214,5.333071935,26365149855,12149838643,66115837718,47699458199,8534107978,3187359036,13428663381,6573259325,15782706930,8273266265,9047618999,8535360867,15042344789,13444327595,19186976366,15855718747,161.6033972,20.93100666,166.5003805,25.60965896,175.3408522,42.82857498,8.353860153
E-zmus_z1_24,0.823131685,3.9,1.1700001,31.07753247,13.60390934,13092728075,6033515242,39097625603,29114845420,4237971554,1582817645,6668569647,3264229372,7837569339,4108439586,4297664963,4237988735,6870179924,6668821595,8299495241,7838982491,159.0437352,31.98689294,139.3704447,20.54820954,138.3600547,28.7368964,5.605699663
E-zmus_z1_35,0.804665061,3.724687,1.1174061,18.52942426,7.754509117,24267787453,11183312190,55039681772,39189730643,7855214920,2933802914,12360405705,6050352908,14527183775,7615123323,8018999264,7855278871,12898142930,12361282960,15719866392,14531748041,157.1734215,23.87749698,195.8401065,19.68773086,223.564484,26.70948632,4.256017399
E-zmus_z1_49,0.981514335,5.3665767,1.609973,57.77503119,23.2839775,19276588702,8883220600,50375331715,36588504875,6239618979,2330402489,9818219211,4805966132,11539352204,6048907447,6283988343,6239627399,9969825005,9818346885,11891424928,11540096676,131.5551026,28.70698664,133.9041256,24.57170165,120.1565698,22.48201506,4.506558584
E-zmus_z1_53,0.83216404,2.7186131,0.81558394,8.733272051,3.743726646,4375522559,2016369843,22241625917,18394098153,1416308353,528969556.3,2228601767,1090888721,2619275468,1373019438,1635214684,1416847017,2916807955,2235016409,4073099655,2647580790,88.32219922,25.25964448,105.3853318,25.57295538,93.78853311,23.96640141,5.846652033
E-zmus_z1_55,0.885166989,3.5452166,1.063565,22.31015785,9.599804489,11403293430,5254973931,36060198501,27166119869,3691120208,1378577065,5808083388,2843025948,6826239912,3578302549,3778679612,3691160179,6099917190,5808648984,7484741227,6829284059,108.1117947,19.88396156,124.7504541,14.88189497,139.8215037,18.15460575,4.38458818
E-zmus_z1_58,0.847670671,1.9201423,0.5760427,27.34201037,12.14825174,9141772090,4212798198,30998224847,23691275273,2959090715,1105175222,4656214009,2279192009,5472447929,2868647253,2973093401,2959091575,4704744095,4656227453,5587045391,5472529195,57.69144881,20.3461564,129.4888496,29.95312995,172.7755984,32.42540181,4.332141185
E-zmus_z1_70,0.858493852,2.591769,0.7775307,23.23488037,10.63532576,29446237975,13569694920,62920129663,44582309895,9531422192,3559840754,14997965867,7341424591,17627108009,9240097970,9591632050,9531430260,15202594779,14998086589,18099366485,17627801367,86.21120521,21.38202638,135.3108045,9.31634446,171.5313594,15.83260276,4.344904041
E-zmus_z1_86,0.840728362,2.1174657,0.6352398,10.87082023,4.536430986,5984529201,2757847558,29042583768,23822016502,1937126042,723486969.6,3048123321,1492040143,3582459080,1877918528,2092333636,1937538534,3552938087,3053668034,4689852771,3610494099,98.82743852,24.35872388,95.94680132,24.07149199,105.8106652,23.05747495,5.643631634
E-zmus_z1_97,0.977331529,2.8215117,0.8464536,7.941554313,3.296499683,14894636360,6863887723,48288402027,36564925512,4821229376,1800655515,7586342537,3713474312,8916227740,4673870354,5582287028,4826215917,9878144566,7642393562,13528543908,9147008389,119.579221,23.17963139,132.5434587,24.41950951,118.7537952,24.34658921,4.506211184
E-zmvvd_z1_19,0.98266015,4.895118,1.4685354,8.773307605,3.742923124,15886584827,7321006833,43436884221,31802556095,5142312145,1920575123,8091575473,3960783195,9510027966,4985139369,6152425874,5146518889,10978919157,8131647714,15016605696,9650606104,82.47845222,19.58235278,96.5668094,15.9292881,96.5668094,15.9292881,5.893220908
E-zmvvd_z1_58,0.834728629,1.2108119,0.36324358,7.127270656,2.985323052,7889154294,3635554974,31238557825,24646164017,2553632161,953742634.9,4018213359,1966894080,4722605820,2475581382,2660610739,2553747684,4371546471,4019816124,5511531817,4731027686,107.0417226,29.55252659,112.2719314,25.63633014,120.4380307,25.05880347,5.852375221
E-zmvvd_z1_73,0.890048201,4.6029487,1.3808848,13.37872586,5.585099301,53092153360,24466430120,97945050822,69502224131,17185343987,6418463330,27041631075,13236734497,31782026705,16660080540,18013541285,17186667637,29571494060,27056980612,36956905576,31848051149,206.2491157,30.0190197,207.7960469,41.46817612,245.4637556,48.05779057,4.395756044
E-zmvvd_z1_77,0.837461575,3.148276,0.94448286,9.143698166,3.808812344,25646610096,11818714330,58214595495,41453857268,8301524589,3100492670,13062686756,6394115703,15352574634,8047791694,8818277509,8302274434,14658085751,13071496833,18655796616,15391125155,118.3194447,19.14028724,115.4157344,14.43231938,117.0852294,24.82646072,4.311620391
E-zmvvd_z1_83,0.832684902,1.4549465,0.43648398,9.602917372,4.03556847,1892474267,872107957.3,16228781301,14460676271,612573030.3,228786672.3,963901211.7,471824517.1,1132873012,593849972,662289980.3,612657869.9,1129735978,965097718.6,1507386983,1139270509,76.30529016,29.62623316,76.63057259,25.30936229,77.15552608,24.08006418,7.172892925
S-CFHIZELS-SM14-104965,0.807194469,2.9492457,1.3595351,15.24330988,6.359516288,12735906827,5869081487,37870137087,28176814111,4122472455,1125090761,6486828505,2961263153,7623968991,3919734135,4247981544,4122497121,6899956734,6487454837,8542946008,7627845032,139.5365628,21.59600621,148.4387625,36.00543555,158.7833097,26.96262026,7.382383393
S-CFHIZELS-SM14-107086,0.8063155,3.730886,1.7198534,23.97315326,10.20705621,22963093588,10582070778,52275156312,37235744766,7432899917,2028561142,11695880951,5339216479,13746167888,7067358709,7521362935,7432905772,11992481763,11696038210,14420039256,13747207052,97.87386707,15.44359512,109.6685764,15.35582884,96.62955693,11.29223697,4.054482231
S-CFHIZELS-SM14-117442,0.807887161,2.0932713,0.9649504,13.29583865,5.527821315,10399923544,4792591495,33661377741,25480456454,3366340452,918729856.1,5297033137,2418116808,6225602596,3200787809,3442266660,3366350239,5550867100,5297291376,6800390142,6227272361,103.3024522,13.80232421,103.4193018,10.05444796,109.1862342,10.92810665,7.384488649
S-CFHIZELS-SM14-118544,0.804719591,2.9401493,1.3553419,10.28943032,4.284035824,7745157732,3569197112,29673942106,23256376597,2507022063,684207673.4,3944871036,1800849394,4636406593,2383729680,2747340339,2507189759,4705432290,3948689889,6254886342,4657255443,122.2424464,25.50793127,106.3456057,19.18828693,109.4500683,19.92566545,4.05180378
S-CFHIZELS-SM14-138499,0.82198695,2.1297607,0.98177123,11.61530269,4.824759045,10790225304,4972454057,37834248041,29117144913,3492676823,953209086.4,5495827037,2508866991,6459245049,3320911097,3647857335,3492754559,6003944504,5497794926,7582495443,6471352761,105.3777096,24.72986493,121.3220712,21.98973457,134.4877824,20.77209738,3.865917845
S-CFHIZELS-SM14-139428,0.807658416,3.7371938,1.7227613,18.23292769,7.641033672,3917692578,1805388285,21788345721,18295041921,1268113842,346089178.3,1995413459,910914215.2,2345209268,1205749500,1375839994,1268181456,2347115488,1997082518,3120243125,2355177291,83.51613084,25.12237567,92.22230851,19.68867768,84.9201752,18.98462282,7.383793845
S-CFHIZELS-SM14-145965,0.819211657,4.7825093,2.869506,13.69600019,5.731270422,10790225304,4972454057,35459517203,26925878350,3492676823,640289590.3,5495827037,2329587676,6459245049,3255821808,3893759389,3492797631,6731885910,5501457433,9013438542,6493425011,160.3161666,23.53174333,208.407532,39.48265132,233.2868915,23.88023346,4.731429315
S-CFHIZELS-SM14-148830,0.813597442,2.1080093,0.9717443,17.87991323,7.508616326,12162705134,5604933242,38017088601,28572373731,3936933395,1074454064,6194877478,2827986328,7280838974,3743319661,3991510991,3936939457,6379621495,6195043366,7705212919,7281957102,110.8475129,30.31124194,139.9538426,24.1511253,146.3750471,21.15944906,4.066567765
S-CFHIZELS-SM14-159913,0.8176444,2.9499652,1.7699791,14.3703682,6.03884537,2612342630,1203844530,18551525884,16151838806,845586473.1,155015886.9,1330554539,563999486.9,1563800637,788243246.9,944936907.6,845615660.5,1654433453,1332125508,2276302906,1574969952,91.64445493,22.07483088,106.9978678,26.51145943,142.9532793,17.1947806,4.728473795
S-CFHIZELS-SM14-164290,0.816475812,2.7790155,0,6.553289231,2.73019391,9840798965,4534930399,33418089172,25548579956,3185357998,1717451086,5012252061,2702458484,5890899421,3176199227,3714002909,3191514365,6599846392,5044113799,9080997287,5988341775,100.518073,27.31485065,108.7857867,17.9596778,119.0236275,33.30446257,4.726262429
S-CFHIZELS-SM14-216212,0.811673944,2.7626717,0,13.68168053,5.778063189,2094258215,965095951.7,16341995842,14400831398,677888266.9,365497360.5,1066676608,575120567.2,1253664926,675939153.7,756844952.8,678464708.4,1325427226,1070363953,1826343770,1267856689,39.64158658,18.86867618,56.58151202,15.16574232,71.99258066,15.43752609,8.046445198
S-CFHIZELS-SM14-228100,0.816892455,2.1381419,1.2828851,8.82159081,3.680605838,1945495622,896541761.2,16431592929,14616154365,629735457.5,115445324.2,990906782.5,420028570.3,1164612657,587030112.7,753016258.7,629795941.2,1386693821,994021296.8,2020379735,1185586489,68.45185001,24.01119752,65.52803838,21.43401005,58.36459357,14.89422155,5.867493299
S-CFHT-NBJ-2048,0.815117006,2.6084435,1.5650661,6.379513656,2.648473002,1358408841,625994857.8,13612359039,12329013343,439701947.2,80607705.87,691883610.2,293277718.5,813170748.3,409883673.9,685902454.4,439952416.7,1438553139,702504056.7,2329595567,869928905,71.08946653,26.21296037,64.52952427,20.60160958,50.92833508,18.60872675,4.578056063
S-CFHT-NBJ-956,0.808736768,3.7420652,1.7250068,24.38258127,10.37534162,7194991691,3315664374,27553286455,21592315094,2328939389,635606004.3,3664652846,1672928686,4307066178,2214404907,2389818408,2328946985,3868797363,3664853973,4770951287,4308371848,71.90450141,21.44740124,121.8742293,26.70782983,155.2729817,34.94856655,4.566201653
S-NBJ-CFHT-1739,0.803848966,2.082567,0.960016,17.03760111,7.223809507,27103820906,12490240049,60555180463,43053577830,8773207643,2394353025,13804893553,6301989051,16224890220,8341751644,8849132590,8773213252,14061404304,13805046869,16812805015,16225922491,189.952017,70.25101794,199.2131619,39.12047326,224.809746,44.66974878,5.930024423
S-NBJ-CFHT-1745,0.817216932,2.1171663,0.9759654,10.69846566,4.469246733,4977719809,2293880096,24383748762,20034262008,1611232956,439732084.8,2535321213,1157384285,2979762807,1531994429,1721949317,1611291719,2897661213,2536785215,3780428864,2988604017,127.5613519,21.00142916,136.2641843,20.9738031,135.7043042,20.42012796,5.962460544
S-NBJ-CFHT-1759,0.803153784,3.1302242,1.8781346,10.70760108,4.479227512,21728504992,10013135941,54829438828,39595451127,7033277217,1289364976,11067063184,4691140164,13007118420,6556317323,7473585811,7033375785,12444156950,11071924974,15898359813,13038532588,296.3145474,52.68960102,336.3925064,42.78532918,349.4767787,44.23354126,5.928307527
S-NBJ-CFHT-1770,0.772521049,2.0013447,0.9225744,11.99163251,5.027537991,5457953574,2515185979,25487524028,20759888000,1766679325,482155899.8,2779920528,1269044815,3267240360,1679796117,1849566219,1766709602,3054683212,2780701891,3883340354,3272156753,67.62017643,19.14318533,85.56656818,20.93683229,97.72245737,23.00696044,5.849606604
S-NBJ-CFHT-1774,0.812180396,2.7643955,0,4.700551868,1.9650162,5875296754,2707510025,26723373556,21660134309,1901768705,1025377597,2992487538,1613461023,3517070349,1896300603,2802246693,1936013026,5515688323,3138359495,8229911875,3876247632,98.09883913,27.34940654,89.65842205,21.71500821,77.15581241,19.88781333,5.950368262
S-NBJ-CFHT-1787,0.81309285,3.762009,1.7342005,52.82679305,20.91895893,18240233531,8405637572,46937175224,34003243695,5904162250,1611343278,9290368438,4241090328,10918969235,5613802527,5925582538,5904162807,9364418531,9290384525,11093307455,10919084825,211.2476916,67.10129994,208.6264349,42.1057937,209.7737619,46.83571865,5.952570426
S-NBJ-CFHT-1793,0.815569884,4.528201,2.0873976,7.702569416,3.246857016,7465001516,3440092865,28959980409,22754348271,2416338589,659458652.1,3802177991,1735709445,4468699469,2297505910,3268393675,2418573440,6216099300,3839426678,9030160580,4613965758,105.7072751,23.16538421,77.46850463,16.60723564,77.46850463,16.60723564,5.958523072
S-NBJ-CFHT-1795,0.808946386,7.21296,4.327776,8.686107298,3.61733255,5559426853,2561947858,24951788219,20173519928,1799525105,329895264.9,2831604304,1200269001,3327984297,1677490777,3153481358,1802075404,6378934470,2903355394,9523941816,3585335173,97.87076832,16.65861986,82.0190225,15.56054377,82.0190225,15.56054377,5.942522128
S-NBJ-CFHT-C343,0.809067506,2.0962715,0.96633345,28.66037042,12.16260175,10691297668,4926865285,33834787464,25493625983,3460655040,944469835.7,5445439843,2485865047,6400024985,3290464111,3477021662,3460655430,5502077866,5445451123,6533532785,6400106049,99.62621942,37.43223943,109.8480124,36.03529206,145.4468132,36.69870363,4.566820865
S-zvipe_z1_1056,0.84007594,3.0692112,1.4148365,11.52283798,4.839958581,18751236277,8641122708,47694451700,34486498531,6069568198,1656485274,9550639436,4359905070,11224865717,5771074003,6344578026,6069663021,10428305360,9552872974,13110094981,11237569287,125.1241305,20.67235134,143.7102444,24.46494157,140.5789217,26.08528272,5.052963144
S-zvipe_z1_1066,0.97405976,1.2744509,0.5874928,10.21809267,4.257799646,13584088881,6259948793,42166974765,31646624404,4397019623,1200019302,6918836339,3158476505,8131707762,4180779416,4472958346,4397033386,7174357054,6919209037,8714574917,8134188603,158.7707886,21.39593742,156.1629222,23.57397911,152.9282909,29.46006212,5.266480818
S-zvipe_z1_1069,0.815069608,2.111762,0.97347414,12.16831668,5.076892743,20185052169,9301867359,49465027823,35563370275,6533678575,1783148795,10280930409,4693285896,12083176636,6212360008,6653873628,6533694019,10679528903,10281332131,12977420121,12085732931,196.2763104,35.99618377,187.7078985,31.66976288,194.5417741,37.63135847,5.004146138
S-zvipe_z1_1070,0.799530419,5.798157,3.4788947,6.865656106,2.854758591,6745752740,3108641815,27560752265,21880799466,2183525699,400291482.4,3435840239,1456394285,4038142741,2035450444,3702405752,2186423613,7385080282,3516642963,10885304218,4326464992,113.5647673,23.98358428,149.8430682,44.10777764,149.8430682,44.10777764,4.972214641
S-zvipe_z1_1172,0.808350852,3.7403374,1.7242104,9.924441029,4.147216265,10593277028,4881694483,34238671079,25909885721,3428926840,935810693,5395514612,2463073983,6341347865,3260296269,3838548422,3429247030,6652530158,5402238702,8927136909,6375043102,90.86566664,27.57558804,82.20101966,21.19255254,74.97362897,21.39086669,8.035525503
S-zvipe_z1_1304,0.973408141,1.2737037,0.58714837,14.40459563,5.990180681,29993697066,13821980215,67977137397,48397971063,9708628656,2649645106,15276805315,6973922791,17954827989,9231169807,9763010560,9708632205,15462683997,15276905489,18386644606,17955528145,120.6607628,25.11487758,130.9047997,20.64654254,146.991883,18.36233925,6.169558729
S-zvipe_z1_1315,0.819721297,2.99501,1.3806314,20.25450477,8.491745036,12275247849,5656796244,37283285396,27858277974,3973362229,1084396120,6252199293,2854153980,7348209297,3777956974,4049051903,3973371778,6505801162,6252453264,7923923089,7349866190,144.0426785,23.91050492,176.1789727,19.57739297,163.3926641,22.08873627,7.419892032
S-zvipe_z1_1318,0.924631082,3.1471405,0,15.45930115,6.510420634,13836617479,6376321419,39889768340,29499468691,4478760343,2414815484,7047457703,3799781342,8282876440,4465882689,4625180926,4479110690,7527010785,7049737588,9343529906,8291867796,103.4679529,26.37428924,108.3263514,20.38896806,144.2201496,21.85471099,7.690719789
S-zvipe_z1_1322,0.841009956,2.5947118,1.5568272,11.77968634,4.897843087,21331943555,9830388735,52001360231,37358599212,6904914657,1265833011,10865081019,4605523298,12769728799,6436659617,7115888042,6904931421,11549687388,10865984008,14268017298,12776185301,69.75434709,20.95096963,96.67156885,11.01155688,126.5924682,10.90675986,7.480961287
S-zvipe_z1_1530,0.818540738,2.990567,1.3785833,9.084681587,3.776449718,10496155066,4836937818,34487547246,26186946555,3397489533,927230942.6,5346047109,2440491876,6283208713,3230405013,3734096818,3397730778,6394568828,5351329210,8475648761,6310861885,75.58082811,13.33824454,89.2331181,11.58863383,101.9944632,13.92891824,4.730165539
S-zvipe_z1_1531,0.927871857,1.214008,0.55963004,10.29238013,4.307076098,93117182123,42911143836,1.45816E+11,1.06995E+11,30141003983,8225977361,47427733222,21650949875,55741810825,28658705052,30265767513,30141009761,47848897644,47427891717,56706134420,55742882494,76.90090855,13.34290788,95.08674021,13.609781,117.0825705,15.86916056,4.909733167
S-zvipe_z1_1532,0.862062274,2.934177,0,9.017880271,3.760786234,5875296754,2707510025,26388158246,21337680252,1901768705,1025377597,2992487538,1613461023,3517070349,1896300603,2200473560,1905528506,3920384850,3013647696,5451191894,3587571973,75.48973866,21.27899355,72.78997435,16.52017881,75.13555069,15.51288152,4.80782032
S-zvipe_z1_1538,0.855393115,2.8297935,1.6978761,10.72131417,4.474263235,7816824443,3602223246,29362914499,22920225589,2530219787,463848781.3,3981373318,1687636571,4679307722,2358633589,2724921313,2530249858,4604589078,3982912410,6022477352,4689685689,74.97755361,25.14807502,102.2772098,23.59270435,129.2347805,22.75170589,4.79647668
S-zvipe_z1_1540,0.853700713,2.2117953,1.0195873,45.74087232,19.87930853,8337392296,3842116266,30464643212,23645873707,2698721854,736525697.2,4246516149,1938551587,4990930069,2566001899,2706257158,2698721986,4272827163,4246520038,5053608231,4990958792,74.41597693,25.86385596,103.959145,21.15283325,135.7398445,26.97984792,4.793566804
S-zvipe_z1_1542,0.815544471,2.112905,0.9740011,10.30183051,4.279083739,40274474332,18559665591,78986562048,55862859021,13036402773,3557849380,20513153220,9364336444,24109107236,12395287890,13282912250,13036448137,21316031485,20514288275,25873481533,24116013180,184.1895893,25.03441069,200.0007451,27.65068873,200.733169,28.37834031,4.724495324
S-zvipe_z1_1543,0.842992417,2.1840549,1.0067996,16.20112387,6.748083785,31407289586,14473405339,67447167419,47804713505,10166192951,2774521722,15996795841,7302601221,18801032792,9666231586,10270487702,10166203266,16346737523,15997073424,19596701329,18802868036,118.4483428,24.57520713,134.3547385,19.76298396,137.9395029,22.1750547,4.774858116
S-zvipe_z1_1575,0.993940046,1.3005438,0.59952104,13.36418012,5.573502649,30271231714,13949876366,66962265188,47566578675,9798463558,2674162555,15418163107,7038453200,18120965789,9316586739,9857978446,9798467353,15620972499,15418269322,18590462324,18121700714,123.151654,20.02852297,122.2658478,18.66874754,120.7628567,20.43955541,4.077077561
S-zvipe_z1_1577,0.842758327,2.1835556,1.0065694,54.68583162,21.35661069,14224277281,6554966489,40633002653,29995847045,4604241542,1256573498,7244905964,3307328547,8514937364,4377810388,4610483703,4604241599,7266776973,7244907684,8567251409,8514950215,92.89075672,17.40937202,117.6189541,21.30066133,140.4543555,31.04837643,3.896776687
S-zvipe_z1_1580,0.842900447,2.4587634,1.4752581,8.227617501,3.420099596,13964649070,6435322152,40618830852,30090809728,4520202756,828659380.3,7112668527,3014939417,8359518715,4213666364,4842003679,4520261049,8124962138,7115548252,10499205631,8378192683,123.8370398,23.75149104,119.2508371,13.82499023,121.3962109,20.24227672,3.896982232
S-zvipe_z1_1991,0.823963682,3.542403,2.125442,6.602759468,2.741536825,22963093588,10582070778,56620902474,40744960009,7432899917,1362625060,11695880951,4957685248,13746167888,6928839680,8764052623,7433862631,15468261023,11732551545,20871584883,13925144810,161.1364793,30.64055196,154.5201886,24.77174293,129.0205288,18.97229881,8.086041018
S-zvipe_z1_2064,0.874803565,2.2665305,1.044819,13.14604975,5.498388756,38817742712,17888360697,80045322387,56626234866,12564874828,3429161475,19771190489,9025627410,23237078502,11946949103,12779248899,12564919107,20476163925,19772329419,24803173467,23244222570,175.7243207,23.40455688,182.1683661,18.41162377,178.1135356,19.39341053,5.603683232
S-zvipe_z1_2597,0.914207164,5.341929,3.2051578,13.75934787,5.728502341,4797666775,2210906348,26065634510,21802386522,1552951776,284692501.5,2443614108,1035806497,2871979453,1447638738,2058979886,1553626103,3957318039,2473024907,5898179194,3034805429,106.7223605,26.34569854,98.91834042,22.28083981,98.91834042,22.28083981,8.134837606
S-zvipe_z1_2603,0.819440994,2.123207,0.97875017,14.30995042,6.044245435,5715185029,2633725820,25147205848,20255043150,1849942307,504879728.3,2910937216,1328854450,3421224263,1758964322,1908108968,1849952932,3105906234,2911218200,3864042314,3423044212,57.54768237,25.56114476,68.73439,21.08130408,78.90710762,16.75969994,7.871745225
S-zvipe_z1_2740,0.824578614,1.2762972,0.76577836,10.27459545,4.310550258,16033556802,7388735853,44746760856,32886517462,5189885351,951427913.1,8166433275,3461612387,9598008335,4837934601,5259195166,5189887878,8400210055,8166583533,10132788830,9599210801,86.97307793,41.92360343,99.11946343,32.65161115,114.9708231,27.11678347,5.502154566
S-zvipe_z1_3500,0.821218208,1.2165413,0.7299248,16.99293529,7.696562728,5768068202,2658095946,24797454522,19884369602,1867060006,342275980.7,2937872406,1245314234,3452881189,1740445813,1880020187,1867060135,2982746336,2937880538,3558725542,3452950986,58.25708962,12.08845537,59.45786151,11.27861957,61.33493268,12.28029817,5.877602777
S-zvipe_z1_817,0.910927808,3.5207057,2.1124234,6.799530543,2.848908786,2812095773,1295896670,18265782034,15707460065,910244360.5,166869197.6,1432295577,607125785.8,1683376870,848516376.3,1383408527,910721712.9,2812492350,1450461970,4372236606,1770567960,56.8586849,8.419601648,59.0252659,9.819261709,59.0252659,9.819261709,4.208168894
S-zvipe_z1_819,0.920533461,3.301965,1.981179,5.38875903,2.2570337,1448873195,667683500.2,14201287067,12834457257,468984260.1,85975842.34,737960168.3,312808789.4,867324523,437180214.3,1014681462,470458665.1,2269572423,786818019.4,3733787384,1063200351,48.16210502,3.439375428,48.09855492,10.22887417,48.09855492,10.22887417,4.220282587
S-zvvd_z1_186,0.822469938,3.8056493,1.7543176,10.86470909,4.551170496,53092153360,24466430120,92966223870,66398179549,17185343987,4690164124,27041631075,12344612812,31782026705,16340189125,17798377214,17185523951,28939297321,27045626227,35722938549,31803416985,121.3990678,17.4141063,141.1920721,22.16235353,141.1920721,22.16235353,4.080995377
S-zvvd_z1_206,0.807419543,5.2066064,2.400127,10.79043075,4.544014959,29176318343,13445307992,61677734438,43676075833,9444052186,2577437654,14860486660,6783871570,17465528709,8979604862,10312272663,9444646283,17428161974,14872145958,22541343976,17520404026,149.4197376,18.80988941,125.3026086,22.20971375,125.3026086,22.20971375,4.056328877
S-zvvd_z1_450,0.840096996,6.1531253,2.8364508,10.34169239,4.319044232,22963093588,10582070778,53037339806,37838656856,7432899917,2028560911,11695880951,5339216354,13746167888,7067358664,8592477844,7434234275,14994789154,11719426654,20007057912,13845679342,105.4210086,18.41390181,91.49284204,18.58745456,91.49284204,18.58745456,5.053002951
S-zvvd_z1_475,0.901271987,3.2928438,1.517926,11.53913145,4.829993695,52605390476,24242115427,95295497744,67747858754,17027784215,4647163298,26793706259,12231434053,31490640690,16190377924,17544841023,17027950874,28420142885,26797540656,34927635296,31511876737,99.15613071,23.20813919,122.2285564,17.25930789,142.6017805,27.89407161,5.15995361
U-HiZ_z1_132,0.841548603,2.4271846,0.94784594,11.85839816,4.969594818,22752561881,10485051558,53284145517,38076983487,7364753128,2339571828,11588650026,5464584068,13620139390,7065262464,7537914540,7364800782,12155564666,11589541430,14873464826,13625188938,119.2153786,20.30575744,127.978601,14.97299191,125.7339851,13.03038933,5.463697554
U-HiZ_z1_139,0.841690919,1.8334421,0.715982,8.321508382,3.488519537,10790225304,4972454057,36105773215,27519191997,3492676823,1109523804,5495827037,2591536486,6459245049,3350645724,3676155332,3492814422,6089751257,5498318369,7755378862,6472809065,127.1128829,20.60655795,129.8732564,23.78613268,128.7734259,25.61135085,6.422473999
U-HiZ_z1_204,0.839484702,1.8285182,0.7140592,8.029080937,3.335023367,11092515006,5111758067,36137261126,27391297840,3590524663,1140607217,5649793416,2664138722,6640201722,3444514532,3776507749,3590650235,6251065263,5652054691,7950565909,6652443818,154.4599326,22.97879525,147.9695284,22.03757551,141.6325513,22.78870103,6.983950699
U-HiZ_z1_205,0.843690839,2.4331105,0.9501601,15.31141926,6.436351521,29718706930,13695256650,62422020545,44189458732,9619617385,3055877779,15136743529,7137674106,17790213384,9228431745,9729520515,9619631124,15503796531,15137014615,18620406794,17791845915,161.6375487,54.99141879,183.225089,32.4204098,194.0251111,48.16781555,6.994901511
